t,l,u,R,v,phi,x,y
6.15766e+12,16.1666,3.39765,8.32175e+07,3.27015,16.6283,-5.03896e+07,-6.62272e+07
6.16005e+12,16.1729,3.40119,8.31958e+07,3.27194,16.6302,-5.02517e+07,-6.63047e+07
6.16244e+12,16.1792,3.40474,8.31738e+07,3.27374,16.6321,-5.01134e+07,-6.63818e+07
6.16483e+12,16.1855,3.40828,8.31516e+07,3.27553,16.634,-4.99747e+07,-6.64584e+07
6.16723e+12,16.1918,3.41183,8.3129e+07,3.27733,16.6359,-4.98356e+07,-6.65345e+07
6.16962e+12,16.1981,3.41538,8.31061e+07,3.27913,16.6378,-4.96962e+07,-6.66102e+07
6.17201e+12,16.2043,3.41893,8.30829e+07,3.28093,16.6397,-4.95563e+07,-6.66854e+07
6.17441e+12,16.2106,3.42248,8.30594e+07,3.28273,16.6416,-4.94161e+07,-6.67602e+07
6.1768e+12,16.2169,3.42603,8.30356e+07,3.28454,16.6435,-4.92754e+07,-6.68345e+07
6.17919e+12,16.2232,3.42959,8.30116e+07,3.28634,16.6453,-4.91344e+07,-6.69083e+07
6.18159e+12,16.2295,3.43315,8.29872e+07,3.28815,16.6472,-4.8993e+07,-6.69817e+07
6.18398e+12,16.2358,3.4367,8.29625e+07,3.28996,16.6491,-4.88512e+07,-6.70547e+07
6.18637e+12,16.242,3.44026,8.29375e+07,3.29177,16.651,-4.87091e+07,-6.71271e+07
6.18877e+12,16.2483,3.44382,8.29122e+07,3.29358,16.6529,-4.85665e+07,-6.71992e+07
6.19116e+12,16.2546,3.44739,8.28866e+07,3.29539,16.6548,-4.84235e+07,-6.72707e+07
6.19355e+12,16.2609,3.45095,8.28607e+07,3.2972,16.6568,-4.82802e+07,-6.73418e+07
6.19595e+12,16.2672,3.45452,8.28345e+07,3.29902,16.6587,-4.81365e+07,-6.74124e+07
6.19834e+12,16.2734,3.45809,8.2808e+07,3.30084,16.6606,-4.79923e+07,-6.74825e+07
6.20073e+12,16.2797,3.46166,8.27811e+07,3.30266,16.6625,-4.78478e+07,-6.75522e+07
6.20313e+12,16.286,3.46523,8.2754e+07,3.30448,16.6644,-4.77029e+07,-6.76214e+07
6.20552e+12,16.2923,3.46881,8.27266e+07,3.3063,16.6663,-4.75577e+07,-6.76902e+07
6.20791e+12,16.2986,3.47238,8.26989e+07,3.30813,16.6682,-4.7412e+07,-6.77585e+07
6.21031e+12,16.3049,3.47596,8.26708e+07,3.30995,16.6701,-4.72659e+07,-6.78263e+07
6.2127e+12,16.3111,3.47954,8.26425e+07,3.31178,16.6721,-4.71195e+07,-6.78936e+07
6.21509e+12,16.3174,3.48312,8.26139e+07,3.31361,16.674,-4.69726e+07,-6.79604e+07
6.21748e+12,16.3237,3.4867,8.25849e+07,3.31544,16.6759,-4.68254e+07,-6.80268e+07
6.21988e+12,16.33,3.49029,8.25557e+07,3.31728,16.6778,-4.66778e+07,-6.80927e+07
6.22227e+12,16.3363,3.49388,8.25261e+07,3.31911,16.6798,-4.65298e+07,-6.81581e+07
6.22466e+12,16.3426,3.49747,8.24962e+07,3.32095,16.6817,-4.63814e+07,-6.82231e+07
6.22706e+12,16.3488,3.50106,8.2466e+07,3.32279,16.6836,-4.62326e+07,-6.82876e+07
6.22945e+12,16.3551,3.50465,8.24356e+07,3.32463,16.6856,-4.60835e+07,-6.83515e+07
6.23184e+12,16.3614,3.50825,8.24048e+07,3.32647,16.6875,-4.59339e+07,-6.8415e+07
6.23424e+12,16.3677,3.51185,8.23737e+07,3.32832,16.6894,-4.5784e+07,-6.84781e+07
6.23663e+12,16.374,3.51545,8.23422e+07,3.33017,16.6914,-4.56337e+07,-6.85406e+07
6.23902e+12,16.3803,3.51905,8.23105e+07,3.33202,16.6933,-4.54829e+07,-6.86027e+07
6.24142e+12,16.3865,3.52265,8.22785e+07,3.33387,16.6953,-4.53318e+07,-6.86642e+07
6.24381e+12,16.3928,3.52626,8.22462e+07,3.33572,16.6972,-4.51803e+07,-6.87253e+07
6.2462e+12,16.3991,3.52987,8.22135e+07,3.33758,16.6991,-4.50285e+07,-6.87859e+07
6.2486e+12,16.4054,3.53348,8.21806e+07,3.33944,16.7011,-4.48762e+07,-6.8846e+07
6.25099e+12,16.4117,3.53709,8.21473e+07,3.3413,16.703,-4.47235e+07,-6.89056e+07
6.25338e+12,16.418,3.54071,8.21137e+07,3.34316,16.705,-4.45705e+07,-6.89647e+07
6.25578e+12,16.4242,3.54433,8.20798e+07,3.34502,16.707,-4.4417e+07,-6.90234e+07
6.25817e+12,16.4305,3.54795,8.20456e+07,3.34689,16.7089,-4.42632e+07,-6.90815e+07
6.26056e+12,16.4368,3.55157,8.20111e+07,3.34876,16.7109,-4.4109e+07,-6.91391e+07
6.26296e+12,16.4431,3.5552,8.19763e+07,3.35063,16.7128,-4.39544e+07,-6.91963e+07
6.26535e+12,16.4494,3.55882,8.19411e+07,3.3525,16.7148,-4.37994e+07,-6.92529e+07
6.26774e+12,16.4557,3.56245,8.19057e+07,3.35438,16.7168,-4.3644e+07,-6.93091e+07
6.27013e+12,16.4619,3.56609,8.18699e+07,3.35626,16.7188,-4.34882e+07,-6.93647e+07
6.27253e+12,16.4682,3.56972,8.18339e+07,3.35814,16.7207,-4.3332e+07,-6.94198e+07
6.27492e+12,16.4745,3.57336,8.17975e+07,3.36002,16.7227,-4.31755e+07,-6.94745e+07
6.27731e+12,16.4808,3.577,8.17608e+07,3.36191,16.7247,-4.30185e+07,-6.95286e+07
6.27971e+12,16.4871,3.58064,8.17237e+07,3.36379,16.7267,-4.28612e+07,-6.95822e+07
6.2821e+12,16.4934,3.58429,8.16864e+07,3.36569,16.7287,-4.27034e+07,-6.96354e+07
6.28449e+12,16.4996,3.58794,8.16487e+07,3.36758,16.7306,-4.25453e+07,-6.9688e+07
6.28689e+12,16.5059,3.59159,8.16108e+07,3.36947,16.7326,-4.23868e+07,-6.97401e+07
6.28928e+12,16.5122,3.59524,8.15725e+07,3.37137,16.7346,-4.22279e+07,-6.97917e+07
6.29167e+12,16.5185,3.5989,8.15339e+07,3.37327,16.7366,-4.20686e+07,-6.98427e+07
6.29407e+12,16.5248,3.60256,8.1495e+07,3.37518,16.7386,-4.19089e+07,-6.98933e+07
6.29646e+12,16.5311,3.60622,8.14557e+07,3.37708,16.7406,-4.17488e+07,-6.99433e+07
6.29885e+12,16.5373,3.60988,8.14162e+07,3.37899,16.7426,-4.15884e+07,-6.99929e+07
6.30125e+12,16.5436,3.61355,8.13763e+07,3.3809,16.7446,-4.14275e+07,-7.00419e+07
6.30364e+12,16.5499,3.61722,8.13361e+07,3.38282,16.7466,-4.12662e+07,-7.00904e+07
6.30603e+12,16.5562,3.62089,8.12956e+07,3.38473,16.7487,-4.11046e+07,-7.01383e+07
6.30843e+12,16.5625,3.62457,8.12548e+07,3.38665,16.7507,-4.09426e+07,-7.01858e+07
6.31082e+12,16.5688,3.62825,8.12136e+07,3.38858,16.7527,-4.07801e+07,-7.02327e+07
6.31321e+12,16.575,3.63193,8.11722e+07,3.3905,16.7547,-4.06173e+07,-7.02791e+07
6.31561e+12,16.5813,3.63562,8.11304e+07,3.39243,16.7567,-4.04541e+07,-7.0325e+07
6.318e+12,16.5876,3.63931,8.10882e+07,3.39436,16.7588,-4.02905e+07,-7.03703e+07
6.32039e+12,16.5939,3.643,8.10458e+07,3.3963,16.7608,-4.01264e+07,-7.04151e+07
6.32278e+12,16.6002,3.64669,8.10031e+07,3.39823,16.7628,-3.9962e+07,-7.04594e+07
6.32518e+12,16.6065,3.65039,8.096e+07,3.40017,16.7649,-3.97972e+07,-7.05032e+07
6.32757e+12,16.6127,3.65409,8.09166e+07,3.40212,16.7669,-3.9632e+07,-7.05464e+07
6.32996e+12,16.619,3.65779,8.08728e+07,3.40406,16.769,-3.94665e+07,-7.05891e+07
6.33236e+12,16.6253,3.6615,8.08288e+07,3.40601,16.771,-3.93005e+07,-7.06312e+07
6.33475e+12,16.6316,3.66521,8.07844e+07,3.40796,16.7731,-3.91341e+07,-7.06728e+07
6.33714e+12,16.6379,3.66892,8.07397e+07,3.40992,16.7751,-3.89673e+07,-7.07138e+07
6.33954e+12,16.6442,3.67264,8.06947e+07,3.41188,16.7772,-3.88001e+07,-7.07543e+07
6.34193e+12,16.6504,3.67636,8.06493e+07,3.41384,16.7792,-3.86326e+07,-7.07943e+07
6.34432e+12,16.6567,3.68008,8.06036e+07,3.41581,16.7813,-3.84646e+07,-7.08337e+07
6.34672e+12,16.663,3.68381,8.05576e+07,3.41777,16.7834,-3.82962e+07,-7.08726e+07
6.34911e+12,16.6693,3.68754,8.05113e+07,3.41975,16.7854,-3.81275e+07,-7.09109e+07
6.3515e+12,16.6756,3.69127,8.04646e+07,3.42172,16.7875,-3.79583e+07,-7.09487e+07
6.3539e+12,16.6819,3.69501,8.04176e+07,3.4237,16.7896,-3.77888e+07,-7.09859e+07
6.35629e+12,16.6881,3.69875,8.03703e+07,3.42568,16.7917,-3.76188e+07,-7.10226e+07
6.35868e+12,16.6944,3.70249,8.03226e+07,3.42767,16.7937,-3.74485e+07,-7.10587e+07
6.36108e+12,16.7007,3.70624,8.02746e+07,3.42966,16.7958,-3.72777e+07,-7.10942e+07
6.36347e+12,16.707,3.70999,8.02263e+07,3.43165,16.7979,-3.71066e+07,-7.11292e+07
6.36586e+12,16.7133,3.71375,8.01777e+07,3.43364,16.8,-3.6935e+07,-7.11636e+07
6.36826e+12,16.7196,3.71751,8.01287e+07,3.43564,16.8021,-3.67631e+07,-7.11975e+07
6.37065e+12,16.7258,3.72127,8.00794e+07,3.43765,16.8042,-3.65907e+07,-7.12308e+07
6.37304e+12,16.7321,3.72503,8.00297e+07,3.43965,16.8063,-3.6418e+07,-7.12635e+07
6.37543e+12,16.7384,3.7288,7.99798e+07,3.44166,16.8084,-3.62448e+07,-7.12957e+07
6.37783e+12,16.7447,3.73258,7.99294e+07,3.44368,16.8106,-3.60713e+07,-7.13273e+07
6.38022e+12,16.751,3.73635,7.98788e+07,3.4457,16.8127,-3.58973e+07,-7.13583e+07
6.38261e+12,16.7573,3.74013,7.98278e+07,3.44772,16.8148,-3.57229e+07,-7.13887e+07
6.38501e+12,16.7635,3.74392,7.97765e+07,3.44974,16.8169,-3.55482e+07,-7.14186e+07
6.3874e+12,16.7698,3.74771,7.97248e+07,3.45177,16.819,-3.5373e+07,-7.14479e+07
6.38979e+12,16.7761,3.7515,7.96728e+07,3.4538,16.8212,-3.51974e+07,-7.14766e+07
6.39219e+12,16.7824,3.7553,7.96205e+07,3.45584,16.8233,-3.50215e+07,-7.15047e+07
6.39458e+12,16.7887,3.7591,7.95678e+07,3.45788,16.8255,-3.48451e+07,-7.15322e+07
6.39697e+12,16.795,3.7629,7.95148e+07,3.45993,16.8276,-3.46683e+07,-7.15591e+07
6.39937e+12,16.8012,3.76671,7.94614e+07,3.46198,16.8298,-3.44911e+07,-7.15855e+07
6.40176e+12,16.8075,3.77052,7.94077e+07,3.46403,16.8319,-3.43135e+07,-7.16113e+07
6.40415e+12,16.8138,3.77434,7.93537e+07,3.46609,16.8341,-3.41355e+07,-7.16364e+07
6.40655e+12,16.8201,3.77816,7.92993e+07,3.46815,16.8362,-3.39571e+07,-7.1661e+07
6.40894e+12,16.8264,3.78199,7.92446e+07,3.47021,16.8384,-3.37783e+07,-7.1685e+07
6.41133e+12,16.8327,3.78582,7.91896e+07,3.47228,16.8406,-3.35991e+07,-7.17083e+07
6.41373e+12,16.8389,3.78965,7.91341e+07,3.47436,16.8428,-3.34195e+07,-7.17311e+07
6.41612e+12,16.8452,3.79349,7.90784e+07,3.47643,16.8449,-3.32394e+07,-7.17533e+07
6.41851e+12,16.8515,3.79733,7.90223e+07,3.47852,16.8471,-3.3059e+07,-7.17748e+07
6.42091e+12,16.8578,3.80118,7.89659e+07,3.4806,16.8493,-3.28781e+07,-7.17958e+07
6.4233e+12,16.8641,3.80503,7.89091e+07,3.48269,16.8515,-3.26969e+07,-7.18161e+07
6.42569e+12,16.8704,3.80889,7.88519e+07,3.48479,16.8537,-3.25152e+07,-7.18359e+07
6.42808e+12,16.8766,3.81275,7.87945e+07,3.48689,16.8559,-3.23331e+07,-7.1855e+07
6.43048e+12,16.8829,3.81662,7.87366e+07,3.489,16.8581,-3.21506e+07,-7.18735e+07
6.43287e+12,16.8892,3.82049,7.86784e+07,3.49111,16.8603,-3.19677e+07,-7.18913e+07
6.43526e+12,16.8955,3.82436,7.86199e+07,3.49322,16.8626,-3.17844e+07,-7.19086e+07
6.43766e+12,16.9018,3.82824,7.8561e+07,3.49534,16.8648,-3.16006e+07,-7.19252e+07
6.44005e+12,16.9081,3.83212,7.85018e+07,3.49746,16.867,-3.14165e+07,-7.19412e+07
6.44244e+12,16.9143,3.83601,7.84422e+07,3.49959,16.8693,-3.12319e+07,-7.19566e+07
6.44484e+12,16.9206,3.83991,7.83823e+07,3.50172,16.8715,-3.1047e+07,-7.19713e+07
6.44723e+12,16.9269,3.8438,7.8322e+07,3.50386,16.8737,-3.08616e+07,-7.19854e+07
6.44962e+12,16.9332,3.84771,7.82613e+07,3.506,16.876,-3.06758e+07,-7.19988e+07
6.45202e+12,16.9395,3.85162,7.82003e+07,3.50815,16.8782,-3.04895e+07,-7.20117e+07
6.45441e+12,16.9458,3.85553,7.8139e+07,3.5103,16.8805,-3.03029e+07,-7.20238e+07
6.4568e+12,16.952,3.85945,7.80772e+07,3.51246,16.8828,-3.01158e+07,-7.20354e+07
6.4592e+12,16.9583,3.86337,7.80152e+07,3.51462,16.885,-2.99283e+07,-7.20462e+07
6.46159e+12,16.9646,3.8673,7.79527e+07,3.51679,16.8873,-2.97405e+07,-7.20565e+07
6.46398e+12,16.9709,3.87123,7.789e+07,3.51896,16.8896,-2.95521e+07,-7.20661e+07
6.46638e+12,16.9772,3.87517,7.78268e+07,3.52114,16.8919,-2.93634e+07,-7.2075e+07
6.46877e+12,16.9834,3.87911,7.77633e+07,3.52333,16.8942,-2.91742e+07,-7.20832e+07
6.47116e+12,16.9897,3.88306,7.76994e+07,3.52552,16.8965,-2.89847e+07,-7.20908e+07
6.47356e+12,16.996,3.88702,7.76352e+07,3.52771,16.8988,-2.87947e+07,-7.20978e+07
6.47595e+12,17.0023,3.89098,7.75706e+07,3.52991,16.9011,-2.86042e+07,-7.2104e+07
6.47834e+12,17.0086,3.89494,7.75056e+07,3.53212,16.9034,-2.84134e+07,-7.21096e+07
6.48073e+12,17.0149,3.89891,7.74403e+07,3.53433,16.9057,-2.82221e+07,-7.21146e+07
6.48313e+12,17.0211,3.90289,7.73746e+07,3.53654,16.9081,-2.80304e+07,-7.21188e+07
6.48552e+12,17.0274,3.90687,7.73085e+07,3.53876,16.9104,-2.78383e+07,-7.21224e+07
6.48791e+12,17.0337,3.91086,7.72421e+07,3.54099,16.9127,-2.76457e+07,-7.21253e+07
6.49031e+12,17.04,3.91485,7.71753e+07,3.54323,16.9151,-2.74528e+07,-7.21275e+07
6.4927e+12,17.0463,3.91885,7.71082e+07,3.54546,16.9174,-2.72594e+07,-7.2129e+07
6.49509e+12,17.0526,3.92285,7.70406e+07,3.54771,16.9198,-2.70655e+07,-7.21298e+07
6.49749e+12,17.0588,3.92686,7.69727e+07,3.54996,16.9221,-2.68713e+07,-7.213e+07
6.49988e+12,17.0651,3.93088,7.69044e+07,3.55222,16.9245,-2.66766e+07,-7.21294e+07
6.50227e+12,17.0714,3.9349,7.68358e+07,3.55448,16.9269,-2.64815e+07,-7.21282e+07
6.50467e+12,17.0777,3.93893,7.67668e+07,3.55675,16.9293,-2.62859e+07,-7.21262e+07
6.50706e+12,17.084,3.94296,7.66974e+07,3.55902,16.9317,-2.60899e+07,-7.21235e+07
6.50945e+12,17.0903,3.947,7.66276e+07,3.56131,16.9341,-2.58935e+07,-7.21201e+07
6.51185e+12,17.0965,3.95105,7.65574e+07,3.56359,16.9365,-2.56967e+07,-7.2116e+07
6.51424e+12,17.1028,3.9551,7.64869e+07,3.56589,16.9389,-2.54994e+07,-7.21112e+07
6.51663e+12,17.1091,3.95916,7.6416e+07,3.56819,16.9413,-2.53017e+07,-7.21057e+07
6.51903e+12,17.1154,3.96322,7.63447e+07,3.57049,16.9437,-2.51035e+07,-7.20994e+07
6.52142e+12,17.1217,3.96729,7.6273e+07,3.57281,16.9461,-2.49049e+07,-7.20925e+07
6.52381e+12,17.128,3.97137,7.6201e+07,3.57513,16.9486,-2.47059e+07,-7.20847e+07
6.52621e+12,17.1342,3.97545,7.61286e+07,3.57745,16.951,-2.45064e+07,-7.20763e+07
6.5286e+12,17.1405,3.97954,7.60557e+07,3.57979,16.9535,-2.43065e+07,-7.20671e+07
6.53099e+12,17.1468,3.98364,7.59825e+07,3.58213,16.9559,-2.41061e+07,-7.20572e+07
6.53338e+12,17.1531,3.98774,7.59089e+07,3.58447,16.9584,-2.39054e+07,-7.20465e+07
6.53578e+12,17.1594,3.99185,7.5835e+07,3.58683,16.9609,-2.37041e+07,-7.20351e+07
6.53817e+12,17.1657,3.99596,7.57606e+07,3.58919,16.9633,-2.35024e+07,-7.2023e+07
6.54056e+12,17.1719,4.00009,7.56859e+07,3.59155,16.9658,-2.33003e+07,-7.201e+07
6.54296e+12,17.1782,4.00422,7.56107e+07,3.59393,16.9683,-2.30978e+07,-7.19964e+07
6.54535e+12,17.1845,4.00835,7.55352e+07,3.59631,16.9708,-2.28948e+07,-7.19819e+07
6.54774e+12,17.1908,4.0125,7.54593e+07,3.5987,16.9733,-2.26913e+07,-7.19667e+07
6.55014e+12,17.1971,4.01665,7.53829e+07,3.6011,16.9758,-2.24874e+07,-7.19507e+07
6.55253e+12,17.2034,4.0208,7.53062e+07,3.6035,16.9784,-2.2283e+07,-7.1934e+07
6.55492e+12,17.2096,4.02497,7.52291e+07,3.60591,16.9809,-2.20782e+07,-7.19164e+07
6.55732e+12,17.2159,4.02914,7.51516e+07,3.60833,16.9834,-2.1873e+07,-7.18981e+07
6.55971e+12,17.2222,4.03332,7.50737e+07,3.61075,16.986,-2.16673e+07,-7.1879e+07
6.5621e+12,17.2285,4.0375,7.49954e+07,3.61319,16.9885,-2.14611e+07,-7.18591e+07
6.5645e+12,17.2348,4.04169,7.49167e+07,3.61563,16.9911,-2.12545e+07,-7.18384e+07
6.56689e+12,17.2411,4.04589,7.48376e+07,3.61808,16.9937,-2.10474e+07,-7.1817e+07
6.56928e+12,17.2473,4.0501,7.47581e+07,3.62054,16.9963,-2.08399e+07,-7.17947e+07
6.57168e+12,17.2536,4.05432,7.46782e+07,3.623,16.9988,-2.0632e+07,-7.17716e+07
6.57407e+12,17.2599,4.05854,7.45979e+07,3.62547,17.0014,-2.04235e+07,-7.17477e+07
6.57646e+12,17.2662,4.06277,7.45172e+07,3.62796,17.004,-2.02146e+07,-7.17229e+07
6.57886e+12,17.2725,4.06701,7.44361e+07,3.63045,17.0067,-2.00053e+07,-7.16974e+07
6.58125e+12,17.2788,4.07125,7.43545e+07,3.63294,17.0093,-1.97955e+07,-7.1671e+07
6.58364e+12,17.285,4.07551,7.42726e+07,3.63545,17.0119,-1.95852e+07,-7.16438e+07
6.58603e+12,17.2913,4.07977,7.41902e+07,3.63796,17.0146,-1.93744e+07,-7.16158e+07
6.58843e+12,17.2976,4.08404,7.41074e+07,3.64049,17.0172,-1.91632e+07,-7.15869e+07
6.59082e+12,17.3039,4.08832,7.40243e+07,3.64302,17.0199,-1.89516e+07,-7.15572e+07
6.59321e+12,17.3102,4.0926,7.39407e+07,3.64556,17.0225,-1.87394e+07,-7.15266e+07
6.59561e+12,17.3165,4.0969,7.38567e+07,3.64811,17.0252,-1.85268e+07,-7.14952e+07
6.598e+12,17.3227,4.1012,7.37722e+07,3.65067,17.0279,-1.83138e+07,-7.14629e+07
6.60039e+12,17.329,4.10551,7.36874e+07,3.65323,17.0306,-1.81002e+07,-7.14298e+07
6.60279e+12,17.3353,4.10983,7.36021e+07,3.65581,17.0333,-1.78862e+07,-7.13957e+07
6.60518e+12,17.3416,4.11416,7.35164e+07,3.6584,17.036,-1.76717e+07,-7.13609e+07
6.60757e+12,17.3479,4.11849,7.34303e+07,3.66099,17.0387,-1.74568e+07,-7.13251e+07
6.60997e+12,17.3542,4.12284,7.33438e+07,3.66359,17.0415,-1.72413e+07,-7.12884e+07
6.61236e+12,17.3604,4.12719,7.32568e+07,3.66621,17.0442,-1.70254e+07,-7.12509e+07
6.61475e+12,17.3667,4.13155,7.31694e+07,3.66883,17.047,-1.6809e+07,-7.12125e+07
6.61715e+12,17.373,4.13592,7.30816e+07,3.67146,17.0497,-1.65922e+07,-7.11731e+07
6.61954e+12,17.3793,4.1403,7.29933e+07,3.67411,17.0525,-1.63748e+07,-7.11329e+07
6.62193e+12,17.3856,4.14469,7.29046e+07,3.67676,17.0553,-1.6157e+07,-7.10917e+07
6.62433e+12,17.3919,4.14909,7.28155e+07,3.67942,17.0581,-1.59387e+07,-7.10497e+07
6.62672e+12,17.3981,4.1535,7.2726e+07,3.68209,17.0609,-1.57199e+07,-7.10067e+07
6.62911e+12,17.4044,4.15791,7.2636e+07,3.68478,17.0637,-1.55006e+07,-7.09628e+07
6.63151e+12,17.4107,4.16234,7.25455e+07,3.68747,17.0665,-1.52809e+07,-7.09179e+07
6.6339e+12,17.417,4.16677,7.24547e+07,3.69017,17.0694,-1.50606e+07,-7.08721e+07
6.63629e+12,17.4233,4.17122,7.23634e+07,3.69289,17.0722,-1.48399e+07,-7.08254e+07
6.63868e+12,17.4296,4.17567,7.22716e+07,3.69561,17.0751,-1.46187e+07,-7.07777e+07
6.64108e+12,17.4358,4.18014,7.21794e+07,3.69835,17.078,-1.43969e+07,-7.0729e+07
6.64347e+12,17.4421,4.18461,7.20868e+07,3.70109,17.0808,-1.41747e+07,-7.06794e+07
6.64586e+12,17.4484,4.18909,7.19937e+07,3.70385,17.0837,-1.3952e+07,-7.06288e+07
6.64826e+12,17.4547,4.19359,7.19002e+07,3.70662,17.0866,-1.37288e+07,-7.05773e+07
6.65065e+12,17.461,4.19809,7.18062e+07,3.7094,17.0896,-1.35051e+07,-7.05247e+07
6.65304e+12,17.4673,4.2026,7.17117e+07,3.71219,17.0925,-1.32809e+07,-7.04712e+07
6.65544e+12,17.4735,4.20713,7.16168e+07,3.71499,17.0954,-1.30562e+07,-7.04167e+07
6.65783e+12,17.4798,4.21166,7.15215e+07,3.7178,17.0984,-1.2831e+07,-7.03611e+07
6.66022e+12,17.4861,4.21621,7.14257e+07,3.72063,17.1013,-1.26053e+07,-7.03046e+07
6.66262e+12,17.4924,4.22076,7.13294e+07,3.72347,17.1043,-1.23791e+07,-7.0247e+07
6.66501e+12,17.4987,4.22533,7.12327e+07,3.72632,17.1073,-1.21523e+07,-7.01884e+07
6.6674e+12,17.505,4.22991,7.11355e+07,3.72918,17.1103,-1.19251e+07,-7.01288e+07
6.6698e+12,17.5112,4.23449,7.10379e+07,3.73205,17.1133,-1.16974e+07,-7.00682e+07
6.67219e+12,17.5175,4.23909,7.09397e+07,3.73494,17.1164,-1.14691e+07,-7.00065e+07
6.67458e+12,17.5238,4.2437,7.08411e+07,3.73784,17.1194,-1.12404e+07,-6.99437e+07
6.67698e+12,17.5301,4.24832,7.07421e+07,3.74075,17.1225,-1.10111e+07,-6.98799e+07
6.67937e+12,17.5364,4.25296,7.06426e+07,3.74367,17.1255,-1.07813e+07,-6.9815e+07
6.68176e+12,17.5427,4.2576,7.05425e+07,3.74661,17.1286,-1.0551e+07,-6.9749e+07
6.68416e+12,17.5489,4.26225,7.04421e+07,3.74956,17.1317,-1.03201e+07,-6.9682e+07
6.68655e+12,17.5552,4.26692,7.03411e+07,3.75252,17.1348,-1.00888e+07,-6.96139e+07
6.68894e+12,17.5615,4.2716,7.02397e+07,3.7555,17.138,-9.8569e+06,-6.95446e+07
6.69133e+12,17.5678,4.27629,7.01378e+07,3.75849,17.1411,-9.62449e+06,-6.94743e+07
6.69373e+12,17.5741,4.28099,7.00354e+07,3.76149,17.1443,-9.39156e+06,-6.94028e+07
6.69612e+12,17.5804,4.28571,6.99325e+07,3.76451,17.1474,-9.1581e+06,-6.93302e+07
6.69851e+12,17.5866,4.29043,6.98291e+07,3.76754,17.1506,-8.92412e+06,-6.92565e+07
6.70091e+12,17.5929,4.29517,6.97252e+07,3.77059,17.1538,-8.68959e+06,-6.91816e+07
6.7033e+12,17.5992,4.29992,6.96209e+07,3.77365,17.157,-8.45454e+06,-6.91056e+07
6.70569e+12,17.6055,4.30469,6.9516e+07,3.77673,17.1603,-8.21895e+06,-6.90284e+07
6.70809e+12,17.6118,4.30946,6.94107e+07,3.77982,17.1635,-7.98282e+06,-6.89501e+07
6.71048e+12,17.6181,4.31425,6.93048e+07,3.78292,17.1668,-7.74615e+06,-6.88706e+07
6.71287e+12,17.6243,4.31906,6.91985e+07,3.78604,17.17,-7.50894e+06,-6.87899e+07
6.71527e+12,17.6306,4.32387,6.90916e+07,3.78918,17.1733,-7.27118e+06,-6.8708e+07
6.71766e+12,17.6369,4.3287,6.89843e+07,3.79233,17.1766,-7.03289e+06,-6.86248e+07
6.72005e+12,17.6432,4.33354,6.88764e+07,3.79549,17.18,-6.79404e+06,-6.85405e+07
6.72245e+12,17.6495,4.3384,6.8768e+07,3.79868,17.1833,-6.55464e+06,-6.8455e+07
6.72484e+12,17.6558,4.34327,6.86592e+07,3.80187,17.1867,-6.3147e+06,-6.83682e+07
6.72723e+12,17.662,4.34815,6.85498e+07,3.80509,17.19,-6.0742e+06,-6.82801e+07
6.72963e+12,17.6683,4.35304,6.84399e+07,3.80832,17.1934,-5.83314e+06,-6.81908e+07
6.73202e+12,17.6746,4.35796,6.83294e+07,3.81157,17.1968,-5.59153e+06,-6.81003e+07
6.73441e+12,17.6809,4.36288,6.82185e+07,3.81483,17.2003,-5.34936e+06,-6.80084e+07
6.73681e+12,17.6872,4.36782,6.8107e+07,3.81811,17.2037,-5.10663e+06,-6.79153e+07
6.7392e+12,17.6934,4.37277,6.7995e+07,3.82141,17.2072,-4.86333e+06,-6.78209e+07
6.74159e+12,17.6997,4.37774,6.78825e+07,3.82473,17.2107,-4.61947e+06,-6.77251e+07
6.74398e+12,17.706,4.38272,6.77694e+07,3.82806,17.2142,-4.37504e+06,-6.7628e+07
6.74638e+12,17.7123,4.38772,6.76558e+07,3.83142,17.2177,-4.13004e+06,-6.75296e+07
6.74877e+12,17.7186,4.39274,6.75417e+07,3.83479,17.2212,-3.88447e+06,-6.74299e+07
6.75116e+12,17.7249,4.39776,6.7427e+07,3.83818,17.2248,-3.63832e+06,-6.73288e+07
6.75356e+12,17.7311,4.40281,6.73118e+07,3.84158,17.2284,-3.3916e+06,-6.72263e+07
6.75595e+12,17.7374,4.40787,6.71961e+07,3.84501,17.2319,-3.1443e+06,-6.71224e+07
6.75834e+12,17.7437,4.41294,6.70798e+07,3.84846,17.2356,-2.89642e+06,-6.70172e+07
6.76074e+12,17.75,4.41804,6.69629e+07,3.85192,17.2392,-2.64795e+06,-6.69105e+07
6.76313e+12,17.7563,4.42314,6.68455e+07,3.85541,17.2429,-2.3989e+06,-6.68024e+07
6.76552e+12,17.7626,4.42827,6.67275e+07,3.85891,17.2465,-2.14926e+06,-6.66929e+07
6.76792e+12,17.7688,4.43341,6.6609e+07,3.86243,17.2502,-1.89903e+06,-6.65819e+07
6.77031e+12,17.7751,4.43857,6.64899e+07,3.86598,17.254,-1.64821e+06,-6.64695e+07
6.7727e+12,17.7814,4.44374,6.63703e+07,3.86955,17.2577,-1.3968e+06,-6.63556e+07
6.7751e+12,17.7877,4.44893,6.62501e+07,3.87313,17.2615,-1.14478e+06,-6.62402e+07
6.77749e+12,17.794,4.45414,6.61293e+07,3.87674,17.2653,-892171,-6.61233e+07
