t,E,M,x,y,r,phi
2.7351e+11,0.871095,0.718088,2.66394e+07,4.49746e+07,5.22721e+07,1.03604
2.7354e+11,0.871185,0.718166,2.66352e+07,4.49781e+07,5.2273e+07,1.03614
2.7357e+11,0.871275,0.718245,2.66311e+07,4.49815e+07,5.22738e+07,1.03625
2.736e+11,0.871366,0.718324,2.66269e+07,4.49849e+07,5.22746e+07,1.03635
2.7363e+11,0.871456,0.718403,2.66228e+07,4.49883e+07,5.22754e+07,1.03645
2.7366e+11,0.871547,0.718482,2.66186e+07,4.49918e+07,5.22763e+07,1.03655
2.7369e+11,0.871637,0.71856,2.66145e+07,4.49952e+07,5.22771e+07,1.03665
2.7372e+11,0.871727,0.718639,2.66103e+07,4.49986e+07,5.22779e+07,1.03675
2.7375e+11,0.871818,0.718718,2.66062e+07,4.5002e+07,5.22788e+07,1.03686
2.7378e+11,0.871908,0.718797,2.6602e+07,4.50054e+07,5.22796e+07,1.03696
2.7381e+11,0.871999,0.718875,2.65979e+07,4.50089e+07,5.22804e+07,1.03706
2.7384e+11,0.872089,0.718954,2.65937e+07,4.50123e+07,5.22813e+07,1.03716
2.7387e+11,0.872179,0.719033,2.65896e+07,4.50157e+07,5.22821e+07,1.03726
2.739e+11,0.87227,0.719112,2.65854e+07,4.50191e+07,5.22829e+07,1.03736
2.7393e+11,0.87236,0.71919,2.65812e+07,4.50225e+07,5.22838e+07,1.03747
2.7396e+11,0.872451,0.719269,2.65771e+07,4.50259e+07,5.22846e+07,1.03757
2.7399e+11,0.872541,0.719348,2.65729e+07,4.50294e+07,5.22854e+07,1.03767
2.7402e+11,0.872631,0.719427,2.65688e+07,4.50328e+07,5.22862e+07,1.03777
2.7405e+11,0.872722,0.719505,2.65646e+07,4.50362e+07,5.22871e+07,1.03787
2.7408e+11,0.872812,0.719584,2.65605e+07,4.50396e+07,5.22879e+07,1.03797
2.7411e+11,0.872902,0.719663,2.65563e+07,4.5043e+07,5.22887e+07,1.03808
2.7414e+11,0.872993,0.719742,2.65522e+07,4.50464e+07,5.22896e+07,1.03818
2.7417e+11,0.873083,0.719821,2.6548e+07,4.50498e+07,5.22904e+07,1.03828
2.742e+11,0.873174,0.719899,2.65439e+07,4.50533e+07,5.22912e+07,1.03838
2.7423e+11,0.873264,0.719978,2.65397e+07,4.50567e+07,5.22921e+07,1.03848
2.7426e+11,0.873354,0.720057,2.65355e+07,4.50601e+07,5.22929e+07,1.03858
2.7429e+11,0.873445,0.720136,2.65314e+07,4.50635e+07,5.22937e+07,1.03869
2.7432e+11,0.873535,0.720214,2.65272e+07,4.50669e+07,5.22946e+07,1.03879
2.7435e+11,0.873625,0.720293,2.65231e+07,4.50703e+07,5.22954e+07,1.03889
2.7438e+11,0.873716,0.720372,2.65189e+07,4.50737e+07,5.22962e+07,1.03899
2.7441e+11,0.873806,0.720451,2.65148e+07,4.50771e+07,5.2297e+07,1.03909
2.7444e+11,0.873897,0.720529,2.65106e+07,4.50805e+07,5.22979e+07,1.03919
2.7447e+11,0.873987,0.720608,2.65064e+07,4.5084e+07,5.22987e+07,1.0393
2.745e+11,0.874077,0.720687,2.65023e+07,4.50874e+07,5.22995e+07,1.0394
2.7453e+11,0.874168,0.720766,2.64981e+07,4.50908e+07,5.23004e+07,1.0395
2.7456e+11,0.874258,0.720844,2.6494e+07,4.50942e+07,5.23012e+07,1.0396
2.7459e+11,0.874348,0.720923,2.64898e+07,4.50976e+07,5.2302e+07,1.0397
2.7462e+11,0.874439,0.721002,2.64857e+07,4.5101e+07,5.23029e+07,1.0398
2.7465e+11,0.874529,0.721081,2.64815e+07,4.51044e+07,5.23037e+07,1.0399
2.7468e+11,0.874619,0.72116,2.64773e+07,4.51078e+07,5.23045e+07,1.04001
2.7471e+11,0.87471,0.721238,2.64732e+07,4.51112e+07,5.23054e+07,1.04011
2.7474e+11,0.8748,0.721317,2.6469e+07,4.51146e+07,5.23062e+07,1.04021
2.7477e+11,0.87489,0.721396,2.64649e+07,4.5118e+07,5.2307e+07,1.04031
2.748e+11,0.874981,0.721475,2.64607e+07,4.51214e+07,5.23079e+07,1.04041
2.7483e+11,0.875071,0.721553,2.64565e+07,4.51248e+07,5.23087e+07,1.04051
2.7486e+11,0.875161,0.721632,2.64524e+07,4.51282e+07,5.23095e+07,1.04062
2.7489e+11,0.875252,0.721711,2.64482e+07,4.51316e+07,5.23104e+07,1.04072
2.7492e+11,0.875342,0.72179,2.64441e+07,4.5135e+07,5.23112e+07,1.04082
2.7495e+11,0.875433,0.721868,2.64399e+07,4.51385e+07,5.2312e+07,1.04092
2.7498e+11,0.875523,0.721947,2.64357e+07,4.51419e+07,5.23129e+07,1.04102
2.7501e+11,0.875613,0.722026,2.64316e+07,4.51453e+07,5.23137e+07,1.04112
2.7504e+11,0.875704,0.722105,2.64274e+07,4.51487e+07,5.23145e+07,1.04122
2.7507e+11,0.875794,0.722183,2.64232e+07,4.51521e+07,5.23154e+07,1.04133
2.751e+11,0.875884,0.722262,2.64191e+07,4.51555e+07,5.23162e+07,1.04143
2.7513e+11,0.875975,0.722341,2.64149e+07,4.51589e+07,5.2317e+07,1.04153
2.7516e+11,0.876065,0.72242,2.64108e+07,4.51623e+07,5.23178e+07,1.04163
2.7519e+11,0.876155,0.722498,2.64066e+07,4.51657e+07,5.23187e+07,1.04173
2.7522e+11,0.876245,0.722577,2.64024e+07,4.51691e+07,5.23195e+07,1.04183
2.7525e+11,0.876336,0.722656,2.63983e+07,4.51725e+07,5.23203e+07,1.04194
2.7528e+11,0.876426,0.722735,2.63941e+07,4.51759e+07,5.23212e+07,1.04204
2.7531e+11,0.876516,0.722814,2.63899e+07,4.51793e+07,5.2322e+07,1.04214
2.7534e+11,0.876607,0.722892,2.63858e+07,4.51826e+07,5.23228e+07,1.04224
2.7537e+11,0.876697,0.722971,2.63816e+07,4.5186e+07,5.23237e+07,1.04234
2.754e+11,0.876787,0.72305,2.63774e+07,4.51894e+07,5.23245e+07,1.04244
2.7543e+11,0.876878,0.723129,2.63733e+07,4.51928e+07,5.23253e+07,1.04254
2.7546e+11,0.876968,0.723207,2.63691e+07,4.51962e+07,5.23262e+07,1.04265
2.7549e+11,0.877058,0.723286,2.63649e+07,4.51996e+07,5.2327e+07,1.04275
2.7552e+11,0.877149,0.723365,2.63608e+07,4.5203e+07,5.23278e+07,1.04285
2.7555e+11,0.877239,0.723444,2.63566e+07,4.52064e+07,5.23287e+07,1.04295
2.7558e+11,0.877329,0.723522,2.63524e+07,4.52098e+07,5.23295e+07,1.04305
2.7561e+11,0.87742,0.723601,2.63483e+07,4.52132e+07,5.23303e+07,1.04315
2.7564e+11,0.87751,0.72368,2.63441e+07,4.52166e+07,5.23312e+07,1.04325
2.7567e+11,0.8776,0.723759,2.63399e+07,4.522e+07,5.2332e+07,1.04336
2.757e+11,0.877691,0.723837,2.63358e+07,4.52234e+07,5.23328e+07,1.04346
2.7573e+11,0.877781,0.723916,2.63316e+07,4.52268e+07,5.23337e+07,1.04356
2.7576e+11,0.877871,0.723995,2.63274e+07,4.52302e+07,5.23345e+07,1.04366
2.7579e+11,0.877961,0.724074,2.63233e+07,4.52336e+07,5.23353e+07,1.04376
2.7582e+11,0.878052,0.724153,2.63191e+07,4.52369e+07,5.23362e+07,1.04386
2.7585e+11,0.878142,0.724231,2.63149e+07,4.52403e+07,5.2337e+07,1.04396
2.7588e+11,0.878232,0.72431,2.63108e+07,4.52437e+07,5.23378e+07,1.04407
2.7591e+11,0.878323,0.724389,2.63066e+07,4.52471e+07,5.23387e+07,1.04417
2.7594e+11,0.878413,0.724468,2.63024e+07,4.52505e+07,5.23395e+07,1.04427
2.7597e+11,0.878503,0.724546,2.62982e+07,4.52539e+07,5.23404e+07,1.04437
2.76e+11,0.878593,0.724625,2.62941e+07,4.52573e+07,5.23412e+07,1.04447
2.7603e+11,0.878684,0.724704,2.62899e+07,4.52607e+07,5.2342e+07,1.04457
2.7606e+11,0.878774,0.724783,2.62857e+07,4.52641e+07,5.23429e+07,1.04467
2.7609e+11,0.878864,0.724861,2.62816e+07,4.52674e+07,5.23437e+07,1.04478
2.7612e+11,0.878955,0.72494,2.62774e+07,4.52708e+07,5.23445e+07,1.04488
2.7615e+11,0.879045,0.725019,2.62732e+07,4.52742e+07,5.23454e+07,1.04498
2.7618e+11,0.879135,0.725098,2.6269e+07,4.52776e+07,5.23462e+07,1.04508
2.7621e+11,0.879225,0.725176,2.62649e+07,4.5281e+07,5.2347e+07,1.04518
2.7624e+11,0.879316,0.725255,2.62607e+07,4.52844e+07,5.23479e+07,1.04528
2.7627e+11,0.879406,0.725334,2.62565e+07,4.52878e+07,5.23487e+07,1.04538
2.763e+11,0.879496,0.725413,2.62524e+07,4.52911e+07,5.23495e+07,1.04549
2.7633e+11,0.879587,0.725491,2.62482e+07,4.52945e+07,5.23504e+07,1.04559
2.7636e+11,0.879677,0.72557,2.6244e+07,4.52979e+07,5.23512e+07,1.04569
2.7639e+11,0.879767,0.725649,2.62398e+07,4.53013e+07,5.2352e+07,1.04579
2.7642e+11,0.879857,0.725728,2.62357e+07,4.53047e+07,5.23529e+07,1.04589
2.7645e+11,0.879948,0.725807,2.62315e+07,4.5308e+07,5.23537e+07,1.04599
2.7648e+11,0.880038,0.725885,2.62273e+07,4.53114e+07,5.23545e+07,1.04609
2.7651e+11,0.880128,0.725964,2.62231e+07,4.53148e+07,5.23554e+07,1.04619
2.7654e+11,0.880218,0.726043,2.6219e+07,4.53182e+07,5.23562e+07,1.0463
2.7657e+11,0.880309,0.726122,2.62148e+07,4.53216e+07,5.2357e+07,1.0464
2.766e+11,0.880399,0.7262,2.62106e+07,4.53249e+07,5.23579e+07,1.0465
2.7663e+11,0.880489,0.726279,2.62064e+07,4.53283e+07,5.23587e+07,1.0466
2.7666e+11,0.880579,0.726358,2.62023e+07,4.53317e+07,5.23595e+07,1.0467
2.7669e+11,0.88067,0.726437,2.61981e+07,4.53351e+07,5.23604e+07,1.0468
2.7672e+11,0.88076,0.726515,2.61939e+07,4.53385e+07,5.23612e+07,1.0469
2.7675e+11,0.88085,0.726594,2.61897e+07,4.53418e+07,5.23621e+07,1.04701
2.7678e+11,0.880941,0.726673,2.61856e+07,4.53452e+07,5.23629e+07,1.04711
2.7681e+11,0.881031,0.726752,2.61814e+07,4.53486e+07,5.23637e+07,1.04721
2.7684e+11,0.881121,0.72683,2.61772e+07,4.5352e+07,5.23646e+07,1.04731
2.7687e+11,0.881211,0.726909,2.6173e+07,4.53553e+07,5.23654e+07,1.04741
2.769e+11,0.881302,0.726988,2.61688e+07,4.53587e+07,5.23662e+07,1.04751
2.7693e+11,0.881392,0.727067,2.61647e+07,4.53621e+07,5.23671e+07,1.04761
2.7696e+11,0.881482,0.727146,2.61605e+07,4.53655e+07,5.23679e+07,1.04771
2.7699e+11,0.881572,0.727224,2.61563e+07,4.53688e+07,5.23687e+07,1.04782
2.7702e+11,0.881662,0.727303,2.61521e+07,4.53722e+07,5.23696e+07,1.04792
2.7705e+11,0.881753,0.727382,2.6148e+07,4.53756e+07,5.23704e+07,1.04802
2.7708e+11,0.881843,0.727461,2.61438e+07,4.5379e+07,5.23712e+07,1.04812
2.7711e+11,0.881933,0.727539,2.61396e+07,4.53823e+07,5.23721e+07,1.04822
2.7714e+11,0.882023,0.727618,2.61354e+07,4.53857e+07,5.23729e+07,1.04832
2.7717e+11,0.882114,0.727697,2.61312e+07,4.53891e+07,5.23738e+07,1.04842
2.772e+11,0.882204,0.727776,2.61271e+07,4.53924e+07,5.23746e+07,1.04853
2.7723e+11,0.882294,0.727854,2.61229e+07,4.53958e+07,5.23754e+07,1.04863
2.7726e+11,0.882384,0.727933,2.61187e+07,4.53992e+07,5.23763e+07,1.04873
2.7729e+11,0.882475,0.728012,2.61145e+07,4.54026e+07,5.23771e+07,1.04883
2.7732e+11,0.882565,0.728091,2.61103e+07,4.54059e+07,5.23779e+07,1.04893
2.7735e+11,0.882655,0.728169,2.61062e+07,4.54093e+07,5.23788e+07,1.04903
2.7738e+11,0.882745,0.728248,2.6102e+07,4.54127e+07,5.23796e+07,1.04913
2.7741e+11,0.882835,0.728327,2.60978e+07,4.5416e+07,5.23804e+07,1.04923
2.7744e+11,0.882926,0.728406,2.60936e+07,4.54194e+07,5.23813e+07,1.04934
2.7747e+11,0.883016,0.728485,2.60894e+07,4.54228e+07,5.23821e+07,1.04944
2.775e+11,0.883106,0.728563,2.60852e+07,4.54261e+07,5.2383e+07,1.04954
2.7753e+11,0.883196,0.728642,2.60811e+07,4.54295e+07,5.23838e+07,1.04964
2.7756e+11,0.883287,0.728721,2.60769e+07,4.54329e+07,5.23846e+07,1.04974
2.7759e+11,0.883377,0.7288,2.60727e+07,4.54362e+07,5.23855e+07,1.04984
2.7762e+11,0.883467,0.728878,2.60685e+07,4.54396e+07,5.23863e+07,1.04994
2.7765e+11,0.883557,0.728957,2.60643e+07,4.5443e+07,5.23871e+07,1.05004
2.7768e+11,0.883647,0.729036,2.60601e+07,4.54463e+07,5.2388e+07,1.05015
2.7771e+11,0.883738,0.729115,2.6056e+07,4.54497e+07,5.23888e+07,1.05025
2.7774e+11,0.883828,0.729193,2.60518e+07,4.54531e+07,5.23896e+07,1.05035
2.7777e+11,0.883918,0.729272,2.60476e+07,4.54564e+07,5.23905e+07,1.05045
2.778e+11,0.884008,0.729351,2.60434e+07,4.54598e+07,5.23913e+07,1.05055
2.7783e+11,0.884098,0.72943,2.60392e+07,4.54631e+07,5.23922e+07,1.05065
2.7786e+11,0.884189,0.729508,2.6035e+07,4.54665e+07,5.2393e+07,1.05075
2.7789e+11,0.884279,0.729587,2.60308e+07,4.54699e+07,5.23938e+07,1.05085
2.7792e+11,0.884369,0.729666,2.60267e+07,4.54732e+07,5.23947e+07,1.05095
2.7795e+11,0.884459,0.729745,2.60225e+07,4.54766e+07,5.23955e+07,1.05106
2.7798e+11,0.884549,0.729823,2.60183e+07,4.54799e+07,5.23963e+07,1.05116
2.7801e+11,0.88464,0.729902,2.60141e+07,4.54833e+07,5.23972e+07,1.05126
2.7804e+11,0.88473,0.729981,2.60099e+07,4.54867e+07,5.2398e+07,1.05136
2.7807e+11,0.88482,0.73006,2.60057e+07,4.549e+07,5.23989e+07,1.05146
2.781e+11,0.88491,0.730139,2.60015e+07,4.54934e+07,5.23997e+07,1.05156
2.7813e+11,0.885,0.730217,2.59974e+07,4.54967e+07,5.24005e+07,1.05166
2.7816e+11,0.885091,0.730296,2.59932e+07,4.55001e+07,5.24014e+07,1.05176
2.7819e+11,0.885181,0.730375,2.5989e+07,4.55035e+07,5.24022e+07,1.05187
2.7822e+11,0.885271,0.730454,2.59848e+07,4.55068e+07,5.2403e+07,1.05197
2.7825e+11,0.885361,0.730532,2.59806e+07,4.55102e+07,5.24039e+07,1.05207
2.7828e+11,0.885451,0.730611,2.59764e+07,4.55135e+07,5.24047e+07,1.05217
2.7831e+11,0.885541,0.73069,2.59722e+07,4.55169e+07,5.24056e+07,1.05227
2.7834e+11,0.885632,0.730769,2.5968e+07,4.55202e+07,5.24064e+07,1.05237
2.7837e+11,0.885722,0.730847,2.59638e+07,4.55236e+07,5.24072e+07,1.05247
2.784e+11,0.885812,0.730926,2.59597e+07,4.55269e+07,5.24081e+07,1.05257
2.7843e+11,0.885902,0.731005,2.59555e+07,4.55303e+07,5.24089e+07,1.05267
2.7846e+11,0.885992,0.731084,2.59513e+07,4.55336e+07,5.24097e+07,1.05278
2.7849e+11,0.886082,0.731162,2.59471e+07,4.5537e+07,5.24106e+07,1.05288
2.7852e+11,0.886173,0.731241,2.59429e+07,4.55404e+07,5.24114e+07,1.05298
2.7855e+11,0.886263,0.73132,2.59387e+07,4.55437e+07,5.24123e+07,1.05308
2.7858e+11,0.886353,0.731399,2.59345e+07,4.55471e+07,5.24131e+07,1.05318
2.7861e+11,0.886443,0.731478,2.59303e+07,4.55504e+07,5.24139e+07,1.05328
2.7864e+11,0.886533,0.731556,2.59261e+07,4.55538e+07,5.24148e+07,1.05338
2.7867e+11,0.886623,0.731635,2.59219e+07,4.55571e+07,5.24156e+07,1.05348
2.787e+11,0.886714,0.731714,2.59177e+07,4.55605e+07,5.24165e+07,1.05358
2.7873e+11,0.886804,0.731793,2.59135e+07,4.55638e+07,5.24173e+07,1.05369
2.7876e+11,0.886894,0.731871,2.59094e+07,4.55672e+07,5.24181e+07,1.05379
2.7879e+11,0.886984,0.73195,2.59052e+07,4.55705e+07,5.2419e+07,1.05389
2.7882e+11,0.887074,0.732029,2.5901e+07,4.55738e+07,5.24198e+07,1.05399
2.7885e+11,0.887164,0.732108,2.58968e+07,4.55772e+07,5.24206e+07,1.05409
2.7888e+11,0.887255,0.732186,2.58926e+07,4.55805e+07,5.24215e+07,1.05419
2.7891e+11,0.887345,0.732265,2.58884e+07,4.55839e+07,5.24223e+07,1.05429
2.7894e+11,0.887435,0.732344,2.58842e+07,4.55872e+07,5.24232e+07,1.05439
2.7897e+11,0.887525,0.732423,2.588e+07,4.55906e+07,5.2424e+07,1.05449
2.79e+11,0.887615,0.732501,2.58758e+07,4.55939e+07,5.24248e+07,1.0546
2.7903e+11,0.887705,0.73258,2.58716e+07,4.55973e+07,5.24257e+07,1.0547
2.7906e+11,0.887795,0.732659,2.58674e+07,4.56006e+07,5.24265e+07,1.0548
2.7909e+11,0.887886,0.732738,2.58632e+07,4.5604e+07,5.24274e+07,1.0549
2.7912e+11,0.887976,0.732817,2.5859e+07,4.56073e+07,5.24282e+07,1.055
2.7915e+11,0.888066,0.732895,2.58548e+07,4.56107e+07,5.2429e+07,1.0551
2.7918e+11,0.888156,0.732974,2.58506e+07,4.5614e+07,5.24299e+07,1.0552
2.7921e+11,0.888246,0.733053,2.58464e+07,4.56173e+07,5.24307e+07,1.0553
2.7924e+11,0.888336,0.733132,2.58422e+07,4.56207e+07,5.24316e+07,1.0554
2.7927e+11,0.888426,0.73321,2.5838e+07,4.5624e+07,5.24324e+07,1.05551
2.793e+11,0.888517,0.733289,2.58338e+07,4.56274e+07,5.24332e+07,1.05561
2.7933e+11,0.888607,0.733368,2.58296e+07,4.56307e+07,5.24341e+07,1.05571
2.7936e+11,0.888697,0.733447,2.58255e+07,4.5634e+07,5.24349e+07,1.05581
2.7939e+11,0.888787,0.733525,2.58213e+07,4.56374e+07,5.24357e+07,1.05591
2.7942e+11,0.888877,0.733604,2.58171e+07,4.56407e+07,5.24366e+07,1.05601
2.7945e+11,0.888967,0.733683,2.58129e+07,4.56441e+07,5.24374e+07,1.05611
2.7948e+11,0.889057,0.733762,2.58087e+07,4.56474e+07,5.24383e+07,1.05621
2.7951e+11,0.889147,0.73384,2.58045e+07,4.56507e+07,5.24391e+07,1.05631
2.7954e+11,0.889238,0.733919,2.58003e+07,4.56541e+07,5.24399e+07,1.05642
2.7957e+11,0.889328,0.733998,2.57961e+07,4.56574e+07,5.24408e+07,1.05652
2.796e+11,0.889418,0.734077,2.57919e+07,4.56608e+07,5.24416e+07,1.05662
2.7963e+11,0.889508,0.734155,2.57877e+07,4.56641e+07,5.24425e+07,1.05672
2.7966e+11,0.889598,0.734234,2.57835e+07,4.56674e+07,5.24433e+07,1.05682
2.7969e+11,0.889688,0.734313,2.57793e+07,4.56708e+07,5.24441e+07,1.05692
2.7972e+11,0.889778,0.734392,2.57751e+07,4.56741e+07,5.2445e+07,1.05702
2.7975e+11,0.889868,0.734471,2.57709e+07,4.56774e+07,5.24458e+07,1.05712
2.7978e+11,0.889958,0.734549,2.57667e+07,4.56808e+07,5.24467e+07,1.05722
2.7981e+11,0.890049,0.734628,2.57625e+07,4.56841e+07,5.24475e+07,1.05732
2.7984e+11,0.890139,0.734707,2.57583e+07,4.56874e+07,5.24483e+07,1.05743
2.7987e+11,0.890229,0.734786,2.57541e+07,4.56908e+07,5.24492e+07,1.05753
2.799e+11,0.890319,0.734864,2.57499e+07,4.56941e+07,5.245e+07,1.05763
2.7993e+11,0.890409,0.734943,2.57457e+07,4.56974e+07,5.24509e+07,1.05773
2.7996e+11,0.890499,0.735022,2.57414e+07,4.57008e+07,5.24517e+07,1.05783
2.7999e+11,0.890589,0.735101,2.57372e+07,4.57041e+07,5.24526e+07,1.05793
2.8002e+11,0.890679,0.735179,2.5733e+07,4.57074e+07,5.24534e+07,1.05803
2.8005e+11,0.890769,0.735258,2.57288e+07,4.57108e+07,5.24542e+07,1.05813
2.8008e+11,0.890859,0.735337,2.57246e+07,4.57141e+07,5.24551e+07,1.05823
2.8011e+11,0.89095,0.735416,2.57204e+07,4.57174e+07,5.24559e+07,1.05833
2.8014e+11,0.89104,0.735494,2.57162e+07,4.57207e+07,5.24568e+07,1.05843
2.8017e+11,0.89113,0.735573,2.5712e+07,4.57241e+07,5.24576e+07,1.05854
2.802e+11,0.89122,0.735652,2.57078e+07,4.57274e+07,5.24584e+07,1.05864
2.8023e+11,0.89131,0.735731,2.57036e+07,4.57307e+07,5.24593e+07,1.05874
2.8026e+11,0.8914,0.73581,2.56994e+07,4.57341e+07,5.24601e+07,1.05884
2.8029e+11,0.89149,0.735888,2.56952e+07,4.57374e+07,5.2461e+07,1.05894
2.8032e+11,0.89158,0.735967,2.5691e+07,4.57407e+07,5.24618e+07,1.05904
